Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
73,3.0,0.0,0.0,1030.0,13.0,104.0,4555.0,0.1,70.30700000000002,0.0,0.0,771.3653066158295,,,,,,,,,,,,,,,,,,,,,26.919008424420817,20.888985250856255,67.64264076274496,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3.0,0.0,0.0,1148.0,14.0,118.0,4673.0,0.1,74.70700000000002,0.0,0.0,781.8358306884766,,,,,,,,,,,,,,,,,,,,,29.12979669829986,20.961130657235575,71.41243745206731,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,0.0,1230.0,15.0,82.0,4755.0,0.1,39.10899999999999,0.0,0.0,789.3046386241913,,,,,,,,,,,,,,,,,,,,,16.52137227405516,11.873213821969308,37.82986938242297,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,0.0,1327.0,16.0,97.0,4852.0,0.1,48.20800000000003,0.0,0.0,797.9875619411469,,,,,,,,,,,,,,,,,,,,,17.449179300107843,14.517193586572223,46.60860019968872,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,0.0,1545.0,17.0,218.0,5070.0,0.1,124.91099999999977,0.0,0.0,817.175918340683,,,,,,,,,,,,,,,,,,,,,43.733021339782404,34.48169704776808,115.6083023443137,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,0.0,1614.0,18.0,69.0,5139.0,0.1,43.507,0.0,0.0,823.41215467453,,,,,,,,,,,,,,,,,,,,,15.98055946722509,13.857821252012243,42.48927746240881,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,1709.0,19.0,95.0,5234.0,0.1,53.70800000000003,0.0,0.0,831.9461479187012,,,,,,,,,,,,,,,,,,,,,16.59879635052658,17.255639823724607,52.23553317752185,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,1793.0,20.0,84.0,5318.0,0.1,50.307,0.0,0.0,839.5713548660278,,,,,,,,,,,,,,,,,,,,,19.08798988980945,16.272389927583777,48.801162372839315,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,168.0,1.0,168.0,5486.0,0.1,92.80699999999992,0.0,0.0,1040.6625006198883,,,,,,,,,,,,,,,,,,,,,35.85325490861588,26.87654592708462,86.95748118023182,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,289.0,2.0,121.0,5607.0,0.1,82.707,0.0,0.0,1051.308434009552,,,,,,,,,,,,,,,,,,,,,34.99325464180903,23.67819178938264,78.62999755345045,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,564.0,3.0,275.0,5882.0,0.1,139.62,0.0,0.0,1075.0672528743744,,,,,,,,,,,,,,,,,,,,,67.61444542145036,36.42947867427812,121.26844312691193,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,631.0,4.0,67.0,5949.0,0.1,35.20600000000001,0.0,0.0,1081.4116315841675,,,,,,,,,,,,,,,,,,,,,13.186841762290639,10.06023745527895,34.391229670036935,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,831.0,5.0,200.0,6149.0,0.1,122.60599999999997,0.0,0.0,1098.7811560630798,,,,,,,,,,,,,,,,,,,,,54.830716573272184,33.32138779938534,111.86347176540475,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,899.0,6.0,68.0,6217.0,0.1,42.006,0.0,0.0,1104.9719016551971,,,,,,,,,,,,,,,,,,,,,15.313190271576767,13.213450925613488,41.046755525828914,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,1023.0,7.0,124.0,6341.0,0.1,72.40699999999995,0.0,0.0,1115.8894200325012,,,,,,,,,,,,,,,,,,,,,27.380648379185228,22.730483706912796,69.15003051197442,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,1186.0,8.0,163.0,6504.0,0.1,89.50600000000001,0.0,0.0,1130.3823506832123,,,,,,,,,,,,,,,,,,,,,38.654131872817004,24.855918772337034,83.37203720710788,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,1233.0,9.0,47.0,6551.0,0.1,18.609000000000034,0.0,0.0,1134.8170042037964,,,,,,,,,,,,,,,,,,,,,4.794500673023715,5.855090693380144,18.420481009906695,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,1290.0,10.0,57.0,6608.0,0.1,22.60800000000002,0.0,0.0,1140.1100697517395,,,,,,,,,,,,,,,,,,,,,8.287097785204804,6.866482534313515,22.179973192655446,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,1664.0,11.0,374.0,6982.0,0.1,237.0059999999997,0.0,0.0,1172.3929364681244,,,,,,,,,,,,,,,,,,,,,107.41698891685154,55.31052473430028,197.2263015218397,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,1727.0,12.0,63.0,7045.0,0.1,34.70899999999999,0.0,0.0,1178.1276185512543,,,,,,,,,,,,,,,,,,,,,12.92668310625019,11.008144765858942,33.96251002183989,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,1891.0,13.0,164.0,7209.0,0.1,59.72300000000006,0.0,0.0,1192.4734342098236,,,,,,,,,,,,,,,,,,,,,14.497459260072178,16.87627272101834,57.460279780629655,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,2449.0,14.0,558.0,7767.0,0.1,380.8080000000001,0.0,0.0,1240.1678624153137,,,,,,,,,,,,,,,,,,,,,156.51502389995062,89.28743959034442,294.0604434903649,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,2709.0,15.0,260.0,8027.0,0.1,165.70999999999987,0.0,0.0,1262.6146743297577,,,,,,,,,,,,,,,,,,,,,66.75449546389564,46.09916653175122,148.65098449739747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,3043.0,16.0,334.0,8361.0,0.1,255.40999999999985,0.0,0.0,1291.5875751972198,,,,,,,,,,,,,,,,,,,,,105.26305746388698,65.2116473697115,220.69330472320348,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,3074.0,17.0,31.0,8392.0,0.1,13.306999999999993,0.0,0.0,1294.6877484321594,,,,,,,,,,,,,,,,,,,,,3.7414135323014994,4.472247804873418,13.217437838738293,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,3202.0,18.0,128.0,8520.0,0.1,94.106,0.0,0.0,1305.9778056144714,,,,,,,,,,,,,,,,,,,,,39.10685835735121,28.296642876770974,89.27879043233325,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,3290.0,19.0,88.0,8608.0,0.1,41.20900000000001,0.0,0.0,1313.964289188385,,,,,,,,,,,,,,,,,,,,,15.623387085375162,11.818073531559067,39.91392988232174,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,3565.0,20.0,275.0,8883.0,0.1,165.60699999999986,0.0,0.0,1337.7041463851929,,,,,,,,,,,,,,,,,,,,,75.06278083621085,41.32757927807291,145.25510021537264,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,87.0,1.0,87.0,8970.0,0.1,43.109000000000016,0.0,0.0,1669.256762266159,,,,,,,,,,,,,,,,,,,,,14.256769230073322,12.836277929322543,41.95252417280504,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,130.0,2.0,43.0,9013.0,0.1,22.40700000000002,0.0,0.0,1673.372684955597,,,,,,,,,,,,,,,,,,,,,6.9771939358165715,7.4424091331286695,22.15126103156198,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,236.0,3.0,106.0,9119.0,0.1,78.707,0.0,0.0,1683.0503931045532,,,,,,,,,,,,,,,,,,,,,32.00868574578679,23.610155077753248,75.4649337134398,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,331.0,4.0,95.0,9214.0,0.1,56.20700000000001,0.0,0.0,1691.5532875061035,,,,,,,,,,,,,,,,,,,,,21.099197419846227,17.538640316921413,54.31114422241522,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,525.0,5.0,194.0,9408.0,0.1,123.60599999999988,0.0,0.0,1708.4464898109436,,,,,,,,,,,,,,,,,,,,,48.23208711931942,34.73162019496827,114.47781625354284,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,735.0,6.0,210.0,9618.0,0.1,142.7069999999999,0.0,0.0,1726.7403984069824,,,,,,,,,,,,,,,,,,,,,60.17388068051431,40.82297046501482,130.33101675959443,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,843.0,7.0,108.0,9726.0,0.1,60.207000000000015,0.0,0.0,1736.5726029872894,,,,,,,,,,,,,,,,,,,,,20.115001323657864,18.487150997160153,58.15082335292747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,903.0,8.0,60.0,9786.0,0.1,35.105999999999995,0.0,0.0,1742.0956132411957,,,,,,,,,,,,,,,,,,,,,13.270850533807359,10.742826809484816,34.37847153256516,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,933.0,9.0,30.0,9816.0,0.1,11.905999999999993,0.0,0.0,1745.1863884925842,,,,,,,,,,,,,,,,,,,,,3.3050304844513883,3.923773800173734,11.83049825147115,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,1042.0,10.0,109.0,9925.0,0.1,77.10499999999999,0.0,0.0,1754.8259439468384,,,,,,,,,,,,,,,,,,,,,35.446281279065545,22.673979336346363,73.38805806866112,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,1391.0,11.0,349.0,10274.0,0.1,283.708,0.0,0.0,1784.885686635971,,,,,,,,,,,,,,,,,,,,,125.36526757052565,71.53032350084918,240.43615348871035,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,1420.0,12.0,29.0,10303.0,0.1,12.804999999999994,0.0,0.0,1788.0197548866272,,,,,,,,,,,,,,,,,,,,,3.808659609299126,4.296715112153201,12.719976103561347,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,1609.0,13.0,189.0,10492.0,0.1,157.80699999999996,0.0,0.0,1804.5578813552856,,,,,,,,,,,,,,,,,,,,,65.37443970166053,46.0304296147522,145.74257029440471,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,1703.0,14.0,94.0,10586.0,0.1,71.70499999999998,0.0,0.0,1812.942096710205,,,,,,,,,,,,,,,,,,,,,28.887673493448844,22.15874836183298,69.12774505397873,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,1818.0,15.0,115.0,10701.0,0.1,71.40699999999995,0.0,0.0,1823.2353687286377,,,,,,,,,,,,,,,,,,,,,28.24037788951904,22.323710522903703,68.295880006839,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,1923.0,16.0,105.0,10806.0,0.1,69.00699999999995,0.0,0.0,1832.773114681244,,,,,,,,,,,,,,,,,,,,,25.971344750789942,21.350266814942266,66.41276792424766,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,2107.0,17.0,184.0,10990.0,0.1,118.50599999999991,0.0,0.0,1848.8364589214325,,,,,,,,,,,,,,,,,,,,,46.641436260863046,32.91078758275221,110.14415389163058,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,2149.0,18.0,42.0,11032.0,0.1,21.106000000000023,0.0,0.0,1852.9590170383453,,,,,,,,,,,,,,,,,,,,,6.431464916402314,6.9802229148528845,20.87761282154137,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,2229.0,19.0,80.0,11112.0,0.1,51.306,0.0,0.0,1860.1771078109741,,,,,,,,,,,,,,,,,,,,,20.33158239515188,15.521621959036118,49.77898159259145,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,2290.0,20.0,61.0,11173.0,0.1,33.306000000000004,0.0,0.0,1865.7792670726776,,,,,,,,,,,,,,,,,,,,,12.499340941777964,10.21650432194435,32.60872504391433,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,427.0,1.0,427.0,11600.0,0.1,287.0070000000009,0.0,0.0,2227.662656068802,,,,,,,,,,,,,,,,,,,,,104.83056477659684,73.72964511228827,242.72956524131055,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,809.0,2.0,382.0,11982.0,0.1,283.207,0.0,0.0,2260.8362579345703,,,,,,,,,,,,,,,,,,,,,115.87936923740169,71.5906930946159,239.41968089341856,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,895.0,3.0,86.0,12068.0,0.1,56.405,0.0,0.0,2268.866907596588,,,,,,,,,,,,,,,,,,,,,21.682125559155782,16.754047086917193,54.64958171576241,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,1058.0,4.0,163.0,12231.0,0.1,109.33000000000004,0.0,0.0,2283.249741077423,,,,,,,,,,,,,,,,,,,,,37.18224392459443,34.61355598794491,103.47614305024861,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,1249.0,5.0,191.0,12422.0,0.1,131.10599999999994,0.0,0.0,2300.236570596695,,,,,,,,,,,,,,,,,,,,,55.25415157084458,36.617332577501145,120.79392410425305,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,1619.0,6.0,370.0,12792.0,0.1,216.30699999999968,0.0,0.0,2332.1880626678467,,,,,,,,,,,,,,,,,,,,,87.40799572839002,53.052925114314135,184.33452629856654,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,1731.0,7.0,112.0,12904.0,0.1,75.20499999999996,0.0,0.0,2342.4085772037506,,,,,,,,,,,,,,,,,,,,,35.4217954255179,24.09274494027526,71.38044842875105,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,1933.0,8.0,202.0,13106.0,0.1,122.10599999999991,0.0,0.0,2360.1029155254364,,,,,,,,,,,,,,,,,,,,,52.426816774643186,32.43374501741512,111.73914957151567,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,2012.0,9.0,79.0,13185.0,0.1,56.105,0.0,0.0,2367.322602033615,,,,,,,,,,,,,,,,,,,,,22.796844370846046,17.007774806562665,54.412820522928506,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,2578.0,10.0,566.0,13751.0,0.1,363.50999999999993,0.0,0.0,2416.195915699005,,,,,,,,,,,,,,,,,,,,,152.74163783068425,80.39212855775378,277.61318173812685,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,3136.0,11.0,558.0,14309.0,0.1,390.2070000000002,0.0,0.0,2464.538421392441,,,,,,,,,,,,,,,,,,,,,162.3814310246157,91.41183112119568,300.19825780561774,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,3668.0,12.0,532.0,14841.0,0.1,371.2100000000014,0.0,0.0,2510.5452737808228,,,,,,,,,,,,,,,,,,,,,139.33502969274446,90.6169913159865,297.6788241729822,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,4362.0,13.0,694.0,15535.0,0.1,512.2050000000013,0.0,0.0,2570.7113451957703,,,,,,,,,,,,,,,,,,,,,188.3808826558851,110.22296801721242,382.2327507054759,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,4466.0,14.0,104.0,15639.0,0.1,75.00799999999998,0.0,0.0,2579.9923260211945,,,,,,,,,,,,,,,,,,,,,28.423254187477003,23.536101279886655,72.19630197214477,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,4642.0,15.0,176.0,15815.0,0.1,92.013,0.0,0.0,2595.490159511566,,,,,,,,,,,,,,,,,,,,,42.66415967840276,27.422344066228934,84.67336996315754,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,5269.0,16.0,627.0,16442.0,0.1,512.006,0.0,0.0,2649.7210607528687,,,,,,,,,,,,,,,,,,,,,204.75605458780933,117.58545329602327,384.3923540892677,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,6112.0,17.0,843.0,17285.0,0.1,583.0000000000011,0.0,0.0,2722.1282024383545,,,,,,,,,,,,,,,,,,,,,228.61403231445522,112.09090053423922,391.0600998986113,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,6452.0,18.0,340.0,17625.0,0.1,241.7069999999998,0.0,0.0,2751.605179309845,,,,,,,,,,,,,,,,,,,,,99.2635372597486,58.74731552792543,208.37393683141124,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,7281.0,19.0,829.0,18454.0,0.1,623.8000000000011,0.0,0.0,2822.74604511261,,,,,,,,,,,,,,,,,,,,,239.36164761117956,120.12948048192914,426.22121032978094,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,7735.0,20.0,454.0,18908.0,0.1,342.6059999999999,0.0,0.0,2862.0863828659058,,,,,,,,,,,,,,,,,,,,,139.30746241861252,78.2291941895309,279.9199720861504,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
